#query,mnx_id,reference,xrefs,name,,reference,,,,,,,,,,,,,,,,,n,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R01385,MNXR188960,rheaR:11404,bigg.reaction:R_UGE ... bigg.reaction:UGE ... biggR:R_UGE ... biggR:UGE ... deprecated:MNXR105084 ... deprecated:MNXR188961 ... kegg.reaction:R01385 ... keggR:R01385 ... metacyc.reaction:UDP-GLUCURONATE-4-EPIMERASE-RXN ... metacycR:UDP-GLUCURONATE-4-EPIMERASE-RXN ... rhea:11404 ... rhea:11405 ... rhea:11406 ... rhea:11407 ... rheaR:11404 ... rheaR:11405 ... rheaR:11406 ... rheaR:11407 ... sabiork.reaction:1585 ... sabiorkR:1585 ... seed.reaction:rxn01008 ... seed.reaction:rxn33244 ... seed.reaction:rxn33253 ... seed.reaction:rxn33255 ... seed.reaction:rxn38824 ... seedR:rxn01008 ... seedR:rxn33244 ... seedR:rxn33253 ... seedR:rxn33255 ... seedR:rxn38824,1 MNXM1092@MNXD1 = 1 MNXM1104890@MNXD1,,rheaR:11404,bigg.reaction,R_,UGE ,, bigg,reaction,,UGE ... biggR,R_UGE ... biggR,UGE ... deprecated,MNXR105084 ... deprecated,MNXR188961 ... kegg.reaction,R01385 ... keggR,R01385 ... metacyc.reaction,UDP-GLUCURONATE-4-EPIMERASE-RXN ... metacycR,UDP-GLUCURONATE-4-EPIMERASE-RXN ... rhea,11404 ... rhea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R00158,MNXR188974,rheaR:24400,bigg.reaction:R_UMPK ... bigg.reaction:R_UMPKm ... bigg.reaction:R_UMPKn ... bigg.reaction:UMPK ... bigg.reaction:UMPKm ... bigg.reaction:UMPKn ... biggR:R_UMPK ... biggR:R_UMPKm ... biggR:R_UMPKn ... biggR:UMPK ... biggR:UMPKm ... biggR:UMPKn ... deprecated:MNXR105118 ... deprecated:MNXR188975 ... kegg.reaction:R00158 ... keggR:R00158 ... metacyc.reaction:RXN-12002 ... metacycR:RXN-12002 ... rhea:24400 ... rhea:24401 ... rhea:24402 ... rhea:24403 ... rheaR:24400 ... rheaR:24401 ... rheaR:24402 ... rheaR:24403 ... sabiork.reaction:201 ... sabiorkR:201 ... seed.reaction:rxn00119 ... seed.reaction:rxn30446 ... seed.reaction:rxn32095 ... seedR:rxn00119 ... seedR:rxn30446 ... seedR:rxn32095,1 MNXM1102128@MNXD1 + 1 MNXM40333@MNXD1 = 1 MNXM1104823@MNXD1 + 1 MNXM3@MNXD1,,rheaR:24400,bigg.reaction,R_,UMPK ,, bigg,reaction,,R_*UMPKm ... bigg.reaction,R_*UMPKn ... bigg.reaction,UMPK ... bigg.reaction,UMPKm ... bigg.reaction,UMPKn ... biggR,R_UMPK ... biggR,R_UMPKm ... biggR,R_UMPKn ... biggR,UMPK ... biggR,UMPKm ... biggR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R03194,MNXR189904,keggR:R03194,bigg.reaction:R_UPP3MT ... bigg.reaction:R_UPP3MT_1 ... bigg.reaction:R_UPP3MT_3 ... bigg.reaction:UPP3MT ... bigg.reaction:UPP3MT_1 ... bigg.reaction:UPP3MT_3 ... biggR:R_UPP3MT ... biggR:R_UPP3MT_1 ... biggR:R_UPP3MT_3 ... biggR:UPP3MT ... biggR:UPP3MT_1 ... biggR:UPP3MT_3 ... deprecated:MNXR146714 ... deprecated:MNXR189905 ... kegg.reaction:R03194 ... keggR:R03194,2 MNXM1102072@MNXD1 + 6 MNXM1@MNXD1 + 1 MNXM414@MNXD1 = 2 MNXM1102167@MNXD1 + 1 MNXM739346@MNXD1,,keggR,bigg.reaction,R_,UPP3MT ,, bigg,reaction,,R_*UPP3MT_1 ... bigg.reaction,R_*UPP3MT_3 ... bigg.reaction,UPP3MT ... bigg.reaction,UPP3MT_1 ... bigg.reaction,UPP3MT_3 ... biggR,R_UPP3MT ... biggR,R_UPP3MT_1 ... biggR,R_UPP3MT_3 ... biggR,UPP3MT ... biggR,UPP3MT_1 ... biggR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R03165,MNXR105139,rheaR:18965,bigg.reaction:R_UPP3S ... bigg.reaction:R_UPP3S_1 ... bigg.reaction:UPP3S ... bigg.reaction:UPP3S_1 ... biggR:R_UPP3S ... biggR:R_UPP3S_1 ... biggR:UPP3S ... biggR:UPP3S_1 ... deprecated:MNXR32575 ... deprecated:MNXR5287 ... kegg.reaction:R03165 ... keggR:R03165 ... metacyc.reaction:UROGENIIISYN-RXN ... metacycR:UROGENIIISYN-RXN ... rhea:18965 ... rhea:18966 ... rhea:18967 ... rhea:18968 ... rheaR:18965 ... rheaR:18966 ... rheaR:18967 ... rheaR:18968 ... seed.reaction:rxn02264 ... seed.reaction:rxn27433 ... seed.reaction:rxn31104 ... seedR:rxn02264 ... seedR:rxn27433 ... seedR:rxn31104,1 MNXM414@MNXD1 + 1 WATER@MNXD1 = 1 MNXM547@MNXD1,,rheaR:18965,bigg.reaction,R_,UPP3S ,, bigg,reaction,,R_*UPP3S_1 ... bigg.reaction,UPP3S ... bigg.reaction,UPP3S_1 ... biggR,R_UPP3S ... biggR,R_UPP3S_1 ... biggR,UPP3S ... biggR,UPP3S_1 ... deprecated,MNXR32575 ... deprecated,MNXR5287 ... kegg.reaction,R03165 ... keggR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R03197,MNXR105140,rheaR:19865,bigg.reaction:R_UPPDC1 ... bigg.reaction:R_UPPDC1_1 ... bigg.reaction:UPPDC1 ... bigg.reaction:UPPDC1_1 ... biggR:R_UPPDC1 ... biggR:R_UPPDC1_1 ... biggR:UPPDC1 ... biggR:UPPDC1_1 ... deprecated:MNXR5288 ... kegg.reaction:R03197 ... keggR:R03197 ... metacyc.reaction:UROGENDECARBOX-RXN ... metacycR:UROGENDECARBOX-RXN ... rhea:19865 ... rhea:19866 ... rhea:19867 ... rhea:19868 ... rheaR:19865 ... rheaR:19866 ... rheaR:19867 ... rheaR:19868 ... seed.reaction:rxn02288 ... seed.reaction:rxn27432 ... seedR:rxn02288 ... seedR:rxn27432,4 MNXM13@MNXD1 + 1 MNXM735625@MNXD1 = 4 MNXM1@MNXD1 + 1 MNXM414@MNXD1,,rheaR:19865,bigg.reaction,R_,UPPDC1 ,, bigg,reaction,,R_*UPPDC1_1 ... bigg.reaction,UPPDC1 ... bigg.reaction,UPPDC1_1 ... biggR,R_UPPDC1 ... biggR,R_UPPDC1_1 ... biggR,UPPDC1 ... biggR,UPPDC1_1 ... deprecated,MNXR5288 ... kegg.reaction,R03197 ... keggR,R03197 ... metacyc.reaction,R_G6PDHg ... deprecated,MNXR191106 ... deprecated,MNXR99903 ... kegg.reaction,R02736 ... keggR,R02736 ... sabiork.reaction,18 ... sabiorkR,18 ... seed.reaction,rxn01975 ... seed.reaction,rxn19775 ... seed.reaction,rxn27877 ... seed.reaction,rxn38115 ... seedR,rxn01975 ... seedR,rxn19775 ... seedR,rxn27877 ... seedR,rxn38115,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R00966,MNXR188980,rheaR:13017,bigg.reaction:R_UPPRT ... bigg.reaction:UPPRT ... biggR:R_UPPRT ... biggR:UPPRT ... deprecated:MNXR105142 ... deprecated:MNXR188981 ... kegg.reaction:R00966 ... keggR:R00966 ... metacyc.reaction:URACIL-PRIBOSYLTRANS-RXN ... metacycR:URACIL-PRIBOSYLTRANS-RXN ... rhea:13017 ... rhea:13018 ... rhea:13019 ... rhea:13020 ... rheaR:13017 ... rheaR:13018 ... rheaR:13019 ... rheaR:13020 ... sabiork.reaction:10227 ... sabiork.reaction:86 ... sabiorkR:10227 ... sabiorkR:86 ... seed.reaction:rxn00711 ... seed.reaction:rxn29942 ... seedR:rxn00711 ... seedR:rxn29942,1 MNXM1104453@MNXD1 + 1 MNXM158@MNXD1 = 1 MNXM1104823@MNXD1 + 1 MNXM11@MNXD1,,rheaR:13017,bigg.reaction,R_,UPPRT ,, bigg,reaction,,UPPRT ... biggR,R_UPPRT ... biggR,UPPRT ... deprecated,MNXR105142 ... deprecated,MNXR188981 ... kegg.reaction,R00966 ... keggR,R00966 ... metacyc.reaction,URACIL-PRIBOSYLTRANS-RXN ... metacycR,URACIL-PRIBOSYLTRANS-RXN ... rhea,13017 ... rhea,R02737 ... keggR,R02737 ... seed.reaction,rxn15362 ... seed.reaction,rxn27383 ... seed.reaction,rxn29922 ... seed.reaction,rxn29923 ... seed.reaction,rxn35505 ... seedR,rxn15362 ... seedR,rxn27383 ... seedR,rxn29922 ... seedR,rxn29923 ... seedR,rxn35505,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R00131,MNXR105153,rheaR:20557,bigg.reaction:R_UREA ... bigg.reaction:R_UREASE_m ... bigg.reaction:R_UREA_1 ... bigg.reaction:UREA ... bigg.reaction:UREASE_m ... bigg.reaction:UREA_1 ... biggR:R_UREA ... biggR:R_UREASE_m ... biggR:R_UREA_1 ... biggR:UREA ... biggR:UREASE_m ... biggR:UREA_1 ... deprecated:MNXR163233 ... deprecated:MNXR5297 ... deprecated:MNXR84402 ... kegg.reaction:R00131 ... keggR:R00131 ... metacyc.reaction:UREASE-RXN ... metacycR:UREASE-RXN ... rhea:20557 ... rhea:20558 ... rhea:20559 ... rhea:20560 ... rheaR:20557 ... rheaR:20558 ... rheaR:20559 ... rheaR:20560 ... sabiork.reaction:289 ... sabiorkR:289 ... seed.reaction:rxn00101 ... seed.reaction:rxn30324 ... seedR:rxn00101 ... seedR:rxn30324,1 MNXM117@MNXD1 + 2 MNXM1@MNXD1 + 1 WATER@MNXD1 = 1 MNXM13@MNXD1 + 2 MNXM729302@MNXD1,,rheaR:20557,bigg.reaction,R_,UREA ,, bigg,reaction,,R_*UREASE_m ... bigg.reaction,R_*UREA_1 ... bigg.reaction,UREA ... bigg.reaction,UREASE_m ... bigg.reaction,UREA_1 ... biggR,R_UREA ... biggR,R_UREASE_m ... biggR,R_UREA_1 ... biggR,UREA ... biggR,UREASE_m ... biggR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R00131,MNXR105153,rheaR:20557,bigg.reaction:R_UREA ... bigg.reaction:R_UREASE_m ... bigg.reaction:R_UREA_1 ... bigg.reaction:UREA ... bigg.reaction:UREASE_m ... bigg.reaction:UREA_1 ... biggR:R_UREA ... biggR:R_UREASE_m ... biggR:R_UREA_1 ... biggR:UREA ... biggR:UREASE_m ... biggR:UREA_1 ... deprecated:MNXR163233 ... deprecated:MNXR5297 ... deprecated:MNXR84402 ... kegg.reaction:R00131 ... keggR:R00131 ... metacyc.reaction:UREASE-RXN ... metacycR:UREASE-RXN ... rhea:20557 ... rhea:20558 ... rhea:20559 ... rhea:20560 ... rheaR:20557 ... rheaR:20558 ... rheaR:20559 ... rheaR:20560 ... sabiork.reaction:289 ... sabiorkR:289 ... seed.reaction:rxn00101 ... seed.reaction:rxn30324 ... seedR:rxn00101 ... seedR:rxn30324,1 MNXM117@MNXD1 + 2 MNXM1@MNXD1 + 1 WATER@MNXD1 = 1 MNXM13@MNXD1 + 2 MNXM729302@MNXD1,,rheaR:20557,bigg.reaction,R_,UREA ,, bigg,reaction,,R_*UREASE_m ... bigg.reaction,R_*UREA_1 ... bigg.reaction,UREA ... bigg.reaction,UREASE_m ... bigg.reaction,UREA_1 ... biggR,R_UREA ... biggR,R_UREASE_m ... biggR,R_UREA_1 ... biggR,UREA ... biggR,UREASE_m ... biggR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R00964,MNXR188986,rheaR:16825,bigg.reaction:R_URIK1 ... bigg.reaction:R_URIK1_1 ... bigg.reaction:URIK1 ... bigg.reaction:URIK1_1 ... biggR:R_URIK1 ... biggR:R_URIK1_1 ... biggR:URIK1 ... biggR:URIK1_1 ... deprecated:MNXR105162 ... deprecated:MNXR188987 ... kegg.reaction:R00964 ... keggR:R00964 ... metacyc.reaction:URIDINEKIN-RXN ... metacycR:URIDINEKIN-RXN ... rhea:16825 ... rhea:16826 ... rhea:16827 ... rhea:16828 ... rheaR:16825 ... rheaR:16826 ... rheaR:16827 ... rheaR:16828 ... sabiork.reaction:85 ... sabiorkR:85 ... seed.reaction:rxn00709 ... seed.reaction:rxn33181 ... seed.reaction:rxn38830 ... seed.reaction:rxn38831 ... seedR:rxn00709 ... seedR:rxn33181 ... seedR:rxn38830 ... seedR:rxn38831,1 MNXM1103104@MNXD1 + 1 MNXM3@MNXD1 = 1 MNXM1104823@MNXD1 + 1 MNXM1@MNXD1 + 1 MNXM40333@MNXD1,,rheaR:16825,bigg.reaction,R_,URIK1 ,, bigg,reaction,,R_*URIK1_1 ... bigg.reaction,URIK1 ... bigg.reaction,URIK1_1 ... biggR,R_URIK1 ... biggR,R_URIK1_1 ... biggR,URIK1 ... biggR,URIK1_1 ... deprecated,MNXR105162 ... deprecated,MNXR188987 ... kegg.reaction,R00964 ... keggR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R00968,MNXR188988,rheaR:27650,bigg.reaction:R_URIK2 ... bigg.reaction:R_URIK2_1 ... bigg.reaction:URIK2 ... bigg.reaction:URIK2_1 ... biggR:R_URIK2 ... biggR:R_URIK2_1 ... biggR:URIK2 ... biggR:URIK2_1 ... deprecated:MNXR105163 ... deprecated:MNXR188989 ... kegg.reaction:R00968 ... keggR:R00968 ... metacyc.reaction:URKI-RXN ... metacycR:URKI-RXN ... rhea:27650 ... rhea:27651 ... rhea:27652 ... rhea:27653 ... rheaR:27650 ... rheaR:27651 ... rheaR:27652 ... rheaR:27653 ... seed.reaction:rxn00713 ... seed.reaction:rxn33201 ... seed.reaction:rxn38832 ... seed.reaction:rxn38833 ... seedR:rxn00713 ... seedR:rxn33201 ... seedR:rxn38832 ... seedR:rxn38833,1 MNXM1103104@MNXD1 + 1 MNXM1103553@MNXD1 = 1 MNXM1103285@MNXD1 + 1 MNXM1104823@MNXD1 + 1 MNXM1@MNXD1,,rheaR:27650,bigg.reaction,R_,URIK2 ,, bigg,reaction,,R_*URIK2_1 ... bigg.reaction,URIK2 ... bigg.reaction,URIK2_1 ... biggR,R_URIK2 ... biggR,R_URIK2_1 ... biggR,URIK2 ... biggR,URIK2_1 ... deprecated,MNXR105163 ... deprecated,MNXR188989 ... kegg.reaction,R00968 ... keggR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R02103,MNXR146739,rheaR:16669,bigg.reaction:R_XAND ... bigg.reaction:R_XANDp ... bigg.reaction:XAND ... bigg.reaction:XANDp ... biggR:R_XAND ... biggR:R_XANDp ... biggR:XAND ... biggR:XANDp ... deprecated:MNXR105225 ... deprecated:MNXR146740 ... kegg.reaction:R02103 ... keggR:R02103 ... metacyc.reaction:RXN0-901 ... metacycR:RXN0-901 ... rhea:16669 ... rhea:16670 ... rhea:16671 ... rhea:16672 ... rheaR:16669 ... rheaR:16670 ... rheaR:16671 ... rheaR:16672 ... sabiork.reaction:196 ... sabiorkR:196 ... seed.reaction:rxn01522 ... seed.reaction:rxn31766 ... seed.reaction:rxn31767 ... seed.reaction:rxn31776 ... seed.reaction:rxn31779 ... seedR:rxn01522 ... seedR:rxn31766 ... seedR:rxn31767 ... seedR:rxn31776 ... seedR:rxn31779,1 MNXM10@MNXD1 + 1 MNXM1105965@MNXD1 + 1 MNXM1@MNXD1 = 1 MNXM174@MNXD1 + 1 MNXM8@MNXD1 + 1 WATER@MNXD1,,rheaR:16669,bigg.reaction,R_,XAND ,, bigg,reaction,,R_*XANDp ... bigg.reaction,XAND ... bigg.reaction,XANDp ... biggR,R_XAND ... biggR,R_XANDp ... biggR,XAND ... biggR,XANDp ... deprecated,MNXR105225 ... deprecated,MNXR146740 ... kegg.reaction,R02103 ... keggR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R02107,MNXR146741,rheaR:21132,bigg.reaction:R_XAO ... bigg.reaction:R_XAOx ... bigg.reaction:XAO ... bigg.reaction:XAOx ... biggR:R_XAO ... biggR:R_XAOx ... biggR:XAO ... biggR:XAOx ... deprecated:MNXR105228 ... deprecated:MNXR146742 ... kegg.reaction:R02107 ... keggR:R02107 ... metacyc.reaction:XANTHINE-OXIDASE-RXN ... metacycR:XANTHINE-OXIDASE-RXN ... rhea:21132 ... rhea:21133 ... rhea:21134 ... rhea:21135 ... rheaR:21132 ... rheaR:21133 ... rheaR:21134 ... rheaR:21135 ... sabiork.reaction:192 ... sabiorkR:192 ... seed.reaction:rxn01524 ... seed.reaction:rxn32289 ... seed.reaction:rxn32290 ... seedR:rxn01524 ... seedR:rxn32289 ... seedR:rxn32290,1 MNXM1105965@MNXD1 + 1 MNXM732620@MNXD1 = 1 MNXM174@MNXD1 + 1 MNXM735438@MNXD1 + 1 WATER@MNXD1,,rheaR:21132,bigg.reaction,R_,XAO ,, bigg,reaction,,R_*XAOx ... bigg.reaction,XAO ... bigg.reaction,XAOx ... biggR,R_XAO ... biggR,R_XAOx ... biggR,XAO ... biggR,XAOx ... deprecated,MNXR105228 ... deprecated,MNXR146742 ... kegg.reaction,R02107 ... keggR,UPP3MT_3 ... deprecated,MNXR146714 ... deprecated,MNXR189905 ... kegg.reaction,R03194 ... keggR,R03194,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R02142,MNXR189022,rheaR:10800,bigg.reaction:R_XPPT ... bigg.reaction:XPPT ... biggR:R_XPPT ... biggR:XPPT ... deprecated:MNXR105243 ... deprecated:MNXR189023 ... kegg.reaction:R02142 ... keggR:R02142 ... metacyc.reaction:XANPRIBOSYLTRAN-RXN ... metacycR:XANPRIBOSYLTRAN-RXN ... rhea:10800 ... rhea:10801 ... rhea:10802 ... rhea:10803 ... rheaR:10800 ... rheaR:10801 ... rheaR:10802 ... rheaR:10803 ... sabiork.reaction:194 ... sabiorkR:194 ... seed.reaction:rxn01544 ... seed.reaction:rxn33365 ... seedR:rxn01544 ... seedR:rxn33365,1 MNXM1104385@MNXD1 + 1 MNXM11@MNXD1 = 1 MNXM1104453@MNXD1 + 1 MNXM174@MNXD1,,rheaR:10800,bigg.reaction,R_,XPPT ,, bigg,reaction,,XPPT ... biggR,R_XPPT ... biggR,XPPT ... deprecated,MNXR105243 ... deprecated,MNXR189023 ... kegg.reaction,R02142 ... keggR,R02142 ... metacyc.reaction,XANPRIBOSYLTRAN-RXN ... metacycR,XANPRIBOSYLTRAN-RXN ... rhea,10800 ... rhea,rxn02364 ... seed.reaction,rxn28889 ... seedR,rxn02364 ... seedR,rxn28889,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R00019,MNXR100757,keggR:R00019,bigg.reaction:HYDA ... bigg.reaction:HYDAh ... bigg.reaction:HYDAm ... bigg.reaction:R_HYDA ... bigg.reaction:R_HYDAh ... bigg.reaction:R_HYDAm ... biggR:HYDA ... biggR:HYDAh ... biggR:HYDAm ... biggR:R_HYDA ... biggR:R_HYDAh ... biggR:R_HYDAm ... deprecated:MNXR56779 ... deprecated:MNXR70976 ... deprecated:MNXR83133 ... deprecated:MNXR84728 ... kegg.reaction:R00019 ... keggR:R00019 ... metacyc.reaction:HYDROG-RXN ... metacycR:HYDROG-RXN ... seed.reaction:rxn05759 ... seed.reaction:rxn34234 ... seed.reaction:rxn35454 ... seedR:rxn05759 ... seedR:rxn34234 ... seedR:rxn35454,1 MNXM1108018@MNXD1 + 2 MNXM178@MNXD1 = 2 MNXM169@MNXD1,,keggR,bigg.reaction,HYDA ,,, bigg,reaction,,HYDAh ... bigg.reaction,HYDAm ... bigg.reaction,R_*HYDA ... bigg.reaction,R_*HYDAh ... bigg.reaction,R_*HYDAm ... biggR,HYDA ... biggR,HYDAh ... biggR,HYDAm ... biggR,R_HYDA ... biggR,R_HYDAh ... biggR,R_HMR_7749 ... deprecated,MNXR145519 ... deprecated,MNXR145521 ... deprecated,MNXR145970 ... deprecated,MNXR151553 ... deprecated,MNXR189100 ... deprecated,MNXR189101 ... kegg.reaction,R03321 ... keggR,R03321 ... seed.reaction,rxn02380 ... seed.reaction,rxn20522 ... seed.reaction,rxn30182 ... seed.reaction,rxn33486 ... seed.reaction,rxn38253 ... seedR,rxn02380 ... seedR,rxn20522 ... seedR,rxn30182 ... seedR,rxn33486 ... seedR,rxn38253,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R00021,MNXR100245,keggR:R00021,bigg.reaction:GLMS_syn ... bigg.reaction:GLTS_h ... bigg.reaction:GLUS_ferr ... bigg.reaction:GLUSfx ... bigg.reaction:R_GLMS_syn ... bigg.reaction:R_GLTS_h ... bigg.reaction:R_GLUS_ferr ... bigg.reaction:R_GLUSfx ... biggR:GLMS_syn ... biggR:GLTS_h ... biggR:GLUS_ferr ... biggR:GLUSfx ... biggR:R_GLMS_syn ... biggR:R_GLTS_h ... biggR:R_GLUS_ferr ... biggR:R_GLUSfx ... deprecated:MNXR35431 ... deprecated:MNXR70858 ... deprecated:MNXR83018 ... deprecated:MNXR83032 ... kegg.reaction:R00021 ... keggR:R00021 ... metacyc.reaction:GLUTAMATE-SYNTHASE-FERREDOXIN-RXN ... metacycR:GLUTAMATE-SYNTHASE-FERREDOXIN-RXN ... seed.reaction:rxn12822 ... seed.reaction:rxn31206 ... seed.reaction:rxn33968 ... seedR:rxn12822 ... seedR:rxn31206 ... seedR:rxn33968,2 MNXM169@MNXD1 + 1 MNXM20@MNXD1 + 1 MNXM37@MNXD1 = 2 MNXM178@MNXD1 + 2 MNXM741173@MNXD1,,keggR,bigg.reaction,GLMS_syn ,,, bigg,reaction,,GLTS_h ... bigg.reaction,GLUS_ferr ... bigg.reaction,GLUSfx ... bigg.reaction,R_*GLMS_syn ... bigg.reaction,R_*GLTS_h ... bigg.reaction,R_*GLUS_ferr ... bigg.reaction,R_*GLUSfx ... biggR,GLMS_syn ... biggR,GLTS_h ... biggR,GLUS_ferr ... biggR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R00161,MNXR192638,keggR:R00161,bigg.reaction:AFAT ... bigg.reaction:FMNAT ... bigg.reaction:FMNAT_1 ... bigg.reaction:FMNAT_h ... bigg.reaction:FMNATm ... bigg.reaction:R_AFAT ... bigg.reaction:R_FMNAT ... bigg.reaction:R_FMNAT_1 ... bigg.reaction:R_FMNAT_h ... bigg.reaction:R_FMNATm ... biggR:AFAT ... biggR:FMNAT ... biggR:FMNAT_1 ... biggR:FMNAT_h ... biggR:FMNATm ... biggR:R_AFAT ... biggR:R_FMNAT ... biggR:R_FMNAT_1 ... biggR:R_FMNAT_h ... biggR:R_FMNATm ... deprecated:MNXR190169 ... deprecated:MNXR190170 ... deprecated:MNXR190171 ... kegg.reaction:R00161 ... keggR:R00161 ... sabiork.reaction:390 ... sabiorkR:390,1 MNXM1105927@MNXD1 + 1 MNXM1@MNXD1 + 1 MNXM3@MNXD1 = 1 MNXM1105936@MNXD1 + 1 MNXM11@MNXD1,,keggR,bigg.reaction,AFAT ,,, bigg,reaction,,FMNAT ... bigg.reaction,FMNAT_1 ... bigg.reaction,FMNAT_h ... bigg.reaction,FMNATm ... bigg.reaction,R_*AFAT ... bigg.reaction,R_*FMNAT ... bigg.reaction,R_*FMNAT_1 ... bigg.reaction,R_*FMNAT_h ... bigg.reaction,R_*FMNATm ... biggR,AFAT ... biggR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R00267,MNXR191121,keggR:R00267,bigg.reaction:ICDHhr ... bigg.reaction:ICDHym ... bigg.reaction:ICDHyp ... bigg.reaction:ICDHyr ... bigg.reaction:R_ICDHhr ... bigg.reaction:R_ICDHym ... bigg.reaction:R_ICDHyp ... bigg.reaction:R_ICDHyr ... biggR:ICDHhr ... biggR:ICDHym ... biggR:ICDHyp ... biggR:ICDHyr ... biggR:R_ICDHhr ... biggR:R_ICDHym ... biggR:R_ICDHyp ... biggR:R_ICDHyr ... deprecated:MNXR100781 ... deprecated:MNXR115983 ... kegg.reaction:R00267 ... keggR:R00267 ... sabiork.reaction:269 ... sabiorkR:269 ... seed.reaction:rxn00198 ... seed.reaction:rxn30399 ... seed.reaction:rxn30400 ... seed.reaction:rxn33806 ... seedR:rxn00198 ... seedR:rxn30399 ... seedR:rxn30400 ... seedR:rxn33806,1 MNXM13@MNXD1 + 1 MNXM20@MNXD1 + 1 MNXM738702@MNXD1 = 1 MNXM5@MNXD1 + 1 MNXM89661@MNXD1,,keggR,bigg.reaction,ICDHhr ,,, bigg,reaction,,ICDHym ... bigg.reaction,ICDHyp ... bigg.reaction,ICDHyr ... bigg.reaction,R_*ICDHhr ... bigg.reaction,R_*ICDHym ... bigg.reaction,R_*ICDHyp ... bigg.reaction,R_*ICDHyr ... biggR,ICDHhr ... biggR,ICDHym ... biggR,ICDHyp ... biggR,3224 ... seed.reaction,rxn02455 ... seed.reaction,rxn32830 ... seedR,rxn02455 ... seedR,rxn32830,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R00479,MNXR191123,keggR:R00479,bigg.reaction:ICL ... bigg.reaction:ICL_1 ... bigg.reaction:ICL_x ... bigg.reaction:R_ICL ... bigg.reaction:R_ICL_1 ... bigg.reaction:R_ICL_x ... biggR:ICL ... biggR:ICL_1 ... biggR:ICL_x ... biggR:R_ICL ... biggR:R_ICL_1 ... biggR:R_ICL_x ... deprecated:MNXR100789 ... deprecated:MNXR115982 ... kegg.reaction:R00479 ... keggR:R00479 ... sabiork.reaction:911 ... sabiorkR:911 ... seed.reaction:rxn00336 ... seed.reaction:rxn33532 ... seed.reaction:rxn33534 ... seed.reaction:rxn33880 ... seedR:rxn00336 ... seedR:rxn33532 ... seedR:rxn33534 ... seedR:rxn33880,1 MNXM25@MNXD1 + 1 MNXM69@MNXD1 = 1 MNXM89661@MNXD1,,keggR,bigg.reaction,ICL ,,, bigg,reaction,,ICL_1 ... bigg.reaction,ICL_x ... bigg.reaction,R_*ICL ... bigg.reaction,R_*ICL_1 ... bigg.reaction,R_*ICL_x ... biggR,ICL ... biggR,ICL_1 ... biggR,ICL_x ... biggR,R_ICL ... biggR,R_ICL_1 ... biggR,3224 ... seed.reaction,rxn02455 ... seed.reaction,rxn32830 ... seedR,rxn02455 ... seedR,rxn32830,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
